system:time_start,B1,B1_interpolate
2011-02-23,0.4106333333333333,0.4106333333333333
2011-02-24,,0.4449055555555555
2011-02-25,0.4791777777777777,0.4791777777777777
2011-02-26,0.6661285714285714,0.6661285714285714
2011-02-27,,0.6661285714285714
2011-02-28,,0.7165216931216931
2011-03-01,0.7777142857142857,0.7777142857142857
2011-03-02,0.7057222222222223,0.7057222222222223
2011-03-03,0.6531142857142856,0.6531142857142856
2011-03-04,0.5788555555555556,0.5788555555555556
2011-03-05,,0.4805465277777778
2011-03-06,0.3822375,0.3822375
2011-03-07,,0.4805465277777778
2011-03-08,,0.5721416666666667
2011-03-09,0.7318,0.7318
2011-03-10,0.6023875,0.6023875
2011-03-11,,0.6074625992063493
2011-03-12,,0.6074625992063493
2011-03-13,,0.6228
2011-03-14,,0.6197625000000001
2011-03-15,,0.6228
2011-03-16,,0.6149001352813852
2011-03-17,0.6228,0.6228
2011-03-18,0.6341,0.6341
2011-03-19,0.6272555555555556,0.6272555555555556
2011-03-20,0.6429888888888889,0.6429888888888889
2011-03-21,0.6100333333333333,0.6100333333333333
2011-03-22,0.5515111111111111,0.5515111111111111
2011-03-23,0.5656777777777778,0.5656777777777778
2011-03-24,0.5251888888888889,0.5251888888888889
2011-03-25,0.3944777777777778,0.3944777777777778
2011-03-26,,0.5547543020301465
2011-03-27,,0.5515111111111111
2011-03-28,,0.5277524430692292
2011-03-29,,0.5251888888888889
2011-03-30,,0.5511152864847597
2011-03-31,,0.5811073705554008
2011-04-01,,0.639174900012669
2011-04-02,,0.6777607111211006
2011-04-03,0.5811073705554008,0.5811073705554008
2011-04-04,,0.6777607111211006
2011-04-05,0.7744140516868004,0.7744140516868004
2011-04-06,0.8278444444444444,0.8278444444444444
2011-04-07,0.7450555555555555,0.7450555555555555
2011-04-08,0.8451,0.8451
2011-04-09,0.7481,0.7481
2011-04-10,0.7443007519208468,0.7443007519208468
2011-04-11,0.7995222222222222,0.7995222222222222
2011-04-12,0.6764237450228797,0.6764237450228797
2011-04-13,0.7718666666666667,0.7718666666666667
2011-04-14,,0.7718666666666667
2011-04-15,,0.752384126984127
2011-04-16,0.8103,0.8103
2011-04-17,0.6749857142857143,0.6749857142857143
2011-04-18,0.7436666666666667,0.7436666666666667
2011-04-19,0.7133668937963598,0.7133668937963598
2011-04-20,0.7961666666666667,0.7961666666666667
2011-04-21,0.702419604077706,0.702419604077706
2011-04-22,0.7646,0.7646
2011-04-23,0.6925111111111111,0.6925111111111111
2011-04-24,0.7041111111111111,0.7041111111111111
2011-04-25,0.7175888888888889,0.7175888888888889
2011-04-26,0.674188888888889,0.674188888888889
2011-04-27,0.5375,0.5375
2011-04-28,0.5935759962895337,0.5935759962895337
2011-04-29,0.609688888888889,0.609688888888889
2011-04-30,0.7468833333333333,0.7468833333333333
2011-05-01,,0.637275
2011-05-02,0.5276666666666666,0.5276666666666666
2011-05-03,,0.48979537037037035
2011-05-04,,0.324
2011-05-05,0.3044444444444444,0.3044444444444444
2011-05-06,0.324,0.324
2011-05-07,,0.38919751275084596
2011-05-08,,0.324
2011-05-09,,0.39575704442537746
2011-05-10,,0.3456
2011-05-11,,0.3460097555491999
2011-05-12,0.4675140888507549,0.4675140888507549
2011-05-13,0.3456,0.3456
2011-05-14,,0.3456
2011-05-15,,0.2833277777777778
2011-05-16,0.2826888888888889,0.2826888888888889
2011-05-17,,0.22169444444444444
2011-05-18,0.1607,0.1607
2011-05-19,0.48605,0.48605
2011-05-20,0.2982111111111111,0.2982111111111111
2011-05-21,0.2346250251551469,0.2346250251551469
